date,ret,n,equity
2025-08-20,-0.005292252074057665,5,10637.843128256489
2025-08-21,-0.006616470026943886,5,10567.458158047048
2025-08-22,0.006489384546648882,5,10636.034457715237
2025-08-25,-0.007854104319509312,5,10552.497933538447
2025-08-26,-0.007948553378869846,5,10468.620840433305
2025-08-27,-0.004902322517500143,5,10417.300284760076
2025-08-28,-0.007351464918533365,5,10340.717867170835
2025-08-29,-0.005777745406275766,5,10280.971832016196
2025-09-01,-0.008802561322554844,5,10190.472947009413
2025-09-02,-0.008009820999520977,4,10108.849082803408
2025-09-03,0.0048540600416298405,5,10157.91804320311
2025-09-04,-0.0045133507407278586,5,10112.071796278566
2025-09-05,-0.003056179807335909,5,10081.167486644448
2025-09-08,-0.005582774007375044,5,10024.886606836015
2025-09-09,-0.0016091725221877816,5,10008.754834770247
2025-09-10,-0.013686204357382267,5,9871.772970738644
2025-09-11,0.0018962877958390272,5,9890.49269334635
2025-09-12,-0.009579328432008025,5,9795.748415482409
2025-09-15,-0.008505139272122495,5,9712.434210934058
2025-09-16,-0.012144911445712378,5,9594.477557519956
2025-09-17,-0.003838387041801003,5,9557.650239190321
2025-09-18,-0.0013919174813082772,5,9544.346778742161
2025-09-19,-0.00889500952430505,5,9459.44972324198
2025-09-22,-0.0007118832100092865,5,9452.715699808077
2025-09-23,-0.004804927892531649,5,9407.296082481897
2025-09-24,-0.010255491813518067,5,9310.819634520665
2025-09-25,-0.0078297179707114,5,9237.918542706206
2025-09-26,-0.001651561042526558,5,9222.661556327039
2025-09-29,0.003825095440341411,5,9257.939116993957
2025-09-30,-0.00021108961228100928,5,9255.98486221523
2025-10-01,0.008622909919794922,5,9335.798385901098
2025-10-02,-0.005951267257084178,5,9280.238554648346
2025-10-03,-0.0048905384863361465,5,9234.853190834458
2025-10-06,0.0009403912297260378,5,9243.537565782926
2025-10-07,-0.0017792932076969934,5,9227.090602177037
2025-10-08,-0.007414336071902503,5,9158.677851486604
2025-10-09,-0.004978736805760872,5,9113.0792049753
2025-10-10,-0.011624315957205686,5,9007.145892953626
2025-10-13,-0.007801262819829899,5,8936.878780586143
2025-10-14,-0.006127453880824927,5,8882.11846801958
2025-10-15,-0.002743063339976012,5,8857.754254468631
2025-10-16,-0.004733846023337737,5,8815.823009715414
2025-10-17,-0.0035478891779453597,5,8784.545446664562
2025-10-20,-0.012077402677796143,5,8678.450953963795
2025-10-21,0.0009887369571074086,5,8687.031659152422
2025-10-22,-0.005376667124309118,5,8640.324381622826
2025-10-23,-0.0004200266502740385,5,8636.695215115531
2025-10-24,-0.0013693465833974766,5,8624.868586030867
2025-10-27,-0.008596152297457568,5,8550.727902119786
2025-10-28,-0.0017554430083533156,5,8535.71758660768
2025-10-29,-0.006584525212022227,5,8479.513938955959
2025-10-30,-0.007654804552249236,5,8414.604917055178
2025-10-31,-0.002944832843031272,5,8389.8253121343
2025-11-03,-0.01015120677912312,5,8304.658460550105
2025-11-04,-0.004059162471593021,5,8270.948502587642
2025-11-05,0.0009100370754738937,5,8278.475372374332
2025-11-06,-0.008758500140371304,5,8205.968344663332
2025-11-07,0.0002926028993487515,5,8208.369434792947
2025-11-10,-0.0020814307508491975,5,8191.284282237038
2025-11-11,0.0036001730093679165,5,8220.774322822008
2025-11-12,-0.0022523670681537564,5,8202.258121462559
2025-11-13,-0.01096914547907973,5,8112.2863588712735
2025-11-14,-0.008112293488179243,5,8046.477111067957
2025-11-17,-0.01918319236300966,5,7892.119992801786
2025-11-18,-0.016826112906593978,5,7759.326290730514
2025-11-19,0.004151388544458326,5,7791.538269006568
2025-11-20,-0.007116877793135709,5,7736.086843325507
2025-11-21,-0.003515214840141598,5,7708.892836049225
2025-11-24,-0.00936242257748968,5,7636.718923713549
2025-11-25,0.004266362037007779,5,7669.29993141698
2025-11-26,-0.004017417725749936,5,7638.489149928412
2025-11-27,-0.004174013827410146,5,7606.605990596089
2025-11-28,-0.00028516740679261545,5,7604.436834491258
2025-12-01,-0.010382178268108864,5,7525.486215646997
2025-12-02,-0.007108057876394356,5,7471.994624078169
2025-12-03,-0.00836663495286972,5,7409.479172688703
2025-12-04,-0.002224518391493143,5,7392.996649997671
2025-12-05,-0.0023382460187250627,5,7375.710005014367
2025-12-08,-0.009240999644419854,5,7307.551071480686
2025-12-09,-0.006046655084391603,5,7263.364830639866
2025-12-10,-0.005107102838615205,5,7226.270079495409
2025-12-11,-0.0019823462730184623,5,7211.945109935497
2025-12-12,-0.012493861442750118,5,7121.840066999243
2025-12-15,-0.0047178859572484105,5,7088.240037757379
2025-12-16,-0.007319385445001445,5,7036.358476794341
2025-12-17,-0.004669782322858471,5,7003.500214362111
2025-12-18,0.005272667550640367,5,7040.427342683281
2025-12-19,-0.003613749473691627,5,7014.9850020790955
2025-12-22,-0.008286232507863298,5,6956.8572053126945
2025-12-23,-0.005017035664511978,5,6921.954404600723
2025-12-29,-0.0028990666414513053,5,6901.887197492698
2025-12-30,-0.0004798464769594299,5,6898.575351236611
2026-01-02,-0.008700387237727222,5,6838.555074292211
2026-01-05,-0.002775835655504374,5,6819.572369284861
2026-01-07,-0.0017725441744903619,5,6807.484376009169
2026-01-08,-0.00517840743457548,5,6772.232448305687
2026-01-09,0.008013828816758264,5,6826.503959853704
2026-01-12,-0.008674464384608824,5,6767.287694382562
2026-01-13,-0.00644861191539455,5,6723.648082321663
2026-01-14,-0.00803203678353884,5,6669.643493604886
2026-01-15,0.004897835738761161,5,6702.310311872661
2026-01-16,-0.0031950322989766937,5,6680.896213948463
2026-01-19,-0.009154346037438995,5,6619.736978165762
2026-01-20,0.006671187297319895,5,6663.898483406101
2026-01-21,-0.011323764812358958,5,6588.438064246576
2026-01-22,-0.00904091688653957,5,6528.872543295609
2026-01-23,-0.0052954947405001816,5,6494.2989330811915
2026-01-26,-0.00019933613250867275,5,6493.004384648515
2026-01-27,-0.0023331930838180826,5,6477.854951725052
2026-01-28,-0.009631685767599148,5,6415.462288381951
2026-01-29,-0.010771647071255806,5,6346.35719281255
2026-01-30,-0.003125388799848369,5,6326.522359122297
2026-02-03,-0.012220064362615565,5,6249.211848702295
2026-02-04,0.007983588005782818,5,6299.102981463191
2026-02-05,-0.001328572812920478,5,6290.734164496233
2026-02-06,0.002767034054996556,5,6308.140840160324
2026-02-09,-0.0011906944271305867,5,6300.62977201639
2026-02-10,-0.010600469995387449,5,6233.840135166086
2026-02-11,-0.0005375703189229501,5,6230.48900773651
2026-02-12,-0.0076108673150715985,5,6183.069582590615
2026-02-13,0.002472888080761019,5,6198.35962166392
2026-02-16,-0.006714218202506114,5,6156.742482666465
2026-02-17,0.0005382838940497876,5,6160.056557984696
2026-02-18,-0.0012999297301443523,5,6152.0489173256
2026-02-19,0.001603190502675559,5,6161.911823721853
2026-02-20,-0.0067597535749669285,5,6120.258818242818
2026-02-23,-0.0010534714215564367,5,6113.81130048527
2026-02-24,0.0044269609148918,5,6140.876904153542
2026-02-25,-0.012428034925830741,5,6064.557871513493
2026-02-26,-0.010547993599975788,5,6000.588953898086
2026-02-27,-0.004457020080307713,5,5973.84420843689
2026-03-02,-0.011201828040071202,5,5906.926232875805
2026-03-03,-0.00029186031711040636,3,5905.20223551233
2026-03-04,0.005702013267700404,5,5938.873777007676
2026-03-05,-0.015305901297388966,5,5847.973961159145
2026-03-06,-0.0019085022851115126,4,5836.813089491
2026-03-09,-0.0008231821296571379,5,5832.008329261582
2026-03-10,-0.0019757424182992615,5,5820.485783021585
2026-03-11,-0.0002250663718197236,5,5819.175787404172
2026-03-12,-0.004890612525101487,5,5790.716453412526
2026-03-13,0.002052341958084006,5,5802.600983757232
2026-03-16,-0.002753216442918513,5,5786.625167317057
2026-03-17,-0.008395112949639868,5,5738.045795440201
2026-03-18,-0.015476918147187177,5,5649.238530339361
2026-03-19,-0.004386764013052391,4,5624.45665405332
2026-03-20,-0.009054064213224263,5,5573.532462343024
2026-03-23,0.015423840341280207,5,5659.497737179146
2026-03-24,0.013390470361264232,5,5735.281073888485
2026-03-25,-0.003470531313910316,5,5715.376601327478
2026-03-26,-0.0051237526339057956,5,5686.092425412663
2026-03-27,-0.006752255326451703,5,5647.698477546473
2026-03-30,0.0030960551046497115,5,5665.184063247404
2026-03-31,-0.001062573768611815,5,5659.164387267439
2026-04-01,-0.009830545897844743,5,5603.531712014958
2026-04-02,-0.0051168466846105735,5,5574.859299352225
2026-04-07,-0.012058997385412504,5,5507.632085637294
2026-04-08,-0.0053843181395208575,5,5477.97724229279
2026-04-09,-0.004466679073621157,5,5453.508875978867
2026-04-10,0.00034051365986317617,5,5455.365870245322
2026-04-13,0.0015100713236131966,5,5463.603861805797
2026-04-14,-0.001883214379236694,5,5453.314724450792
2026-04-15,-0.009866585403038027,5,5399.509128992354
2026-04-16,0.0004973465938153204,5,5402.194556465934
2026-04-17,0.02317053841867313,5,5527.366312981674
2026-04-20,-0.015690691022407974,5,5440.638115997012
2026-04-21,-0.01233008344301457,5,5373.554594043524
2026-04-22,-0.004213771890244486,5,5350.911660744449
2026-04-23,-0.0020546733468068536,5,5339.9172851739995
2026-04-24,-0.007672167304834785,5,5298.948546368165
2026-04-27,-0.010979566401035775,5,5240.768388947643
2026-04-28,-0.006936678716809683,5,5204.414862404301
2026-04-29,-0.004286853209236149,5,5182.104299849207
2026-04-30,0.01013653812067831,5,5234.632897629959
2026-05-04,0.00017040976451571376,5,5235.52493018937
2026-05-05,0.0025225331654969902,5,5248.73171546456
2026-05-06,0.0031639184323497688,5,5265.338274485576
2026-05-07,-0.0060339007815086165,4,5233.567745756251
2026-05-08,-0.005692552614422949,5,5203.775386002387
2026-05-11,0.006134625845371847,5,5235.698600978866
2026-05-12,-0.0032066108156380974,5,5218.909753217546
2026-05-13,-0.0023221267600007506,5,5206.790783221571
2026-05-15,-0.0037704516849490417,3,5187.158830139795
2026-05-18,0.00196243534673192,5,5197.3382939771745
2026-05-19,-0.016395711965462044,5,5112.124232322059
2026-05-20,0.0013017058945041932,5,5118.77871456871
2026-05-21,-0.008151481155978465,5,5077.05308633528
2026-05-22,0.0014879371270453059,5,5084.607422118418
2026-05-25,0.0024738782175279723,5,5097.186121664678
2026-05-26,-0.005749710586643539,5,5067.878776658849
2026-05-27,-0.01203499337091761,5,5006.886889177146
2026-05-28,-0.0010940423773798751,5,5001.409142741639
2026-05-29,-0.0022300619538487914,5,4990.25569049678
2026-06-01,-0.010096057721929706,5,4939.873780998337
2026-06-02,-0.012758659242615886,5,4876.847614725046
2026-06-03,-0.0033893133967911908,5,4860.31844977035
2026-06-04,-0.0008118007223122916,5,4856.372839742159
2026-06-05,0.0013509032111554446,5,4862.933329405934
2026-06-08,-0.0004254592655403476,5,4860.8643493632335
2026-06-09,-0.005446654511403257,5,4834.388900625456
2026-06-10,-0.00560883909161268,5,4807.273591175569
2026-06-11,-0.00606451345158768,5,4778.1198158164225
2026-06-12,-0.017808219029764913,5,4693.030011585904
2026-06-15,-0.00837446393751314,5,4653.72840099621
2026-06-16,-0.007004538599220353,5,4621.131180781144
2026-06-17,-0.001691419095166443,5,4613.3149112607025
2026-06-18,-0.00041501691546201277,2,4611.400307536177
2026-06-22,0.0018949158833650478,5,4620.138523223482
2026-06-23,-0.0040710835444476585,5,4601.3295533085175
2026-06-24,0.010048969667343824,5,4647.568174419168
2026-06-25,-0.002774326316065786,5,4634.674303727167
2026-06-26,-0.007491641304109583,5,4599.952986282268
2026-06-29,-0.00692788806870058,5,4568.0850268720205
2026-06-30,0.00013269436962412353,5,4568.691186035049
2026-07-01,-0.004661984418259099,5,4547.392018913917
2026-07-02,3.3245885319957424e-05,5,4547.543200987483
2026-07-03,0.002864597973275999,5,4560.570084024417
2026-07-06,-0.009654359435597346,5,4516.540701202013
2026-07-07,-0.005910209247324047,5,4489.847000583854
