date,action,spot,cashflow,n_contracts
2019-08-01,OPEN,1612.9100341796875,102.3223633974286,1
2019-08-06,ROLL_CALL_SIDE,1523.030029296875,468.5965648687305,1
2019-08-07,ROLL_CALL_SIDE,1528.18994140625,-336.68484467327846,1
2019-08-08,ROLL_PUT_SIDE,1550.6199951171875,-859.529338024039,1
2019-08-13,COVER_CLOSE,1543.3599853515625,-1506.8946114807575,1
2019-08-13,OPEN,1543.3599853515625,578.6132603471743,1
2019-08-14,ROLL_CALL_SIDE,1500.06005859375,464.9042000245148,1
2019-08-15,ROLL_CALL_SIDE,1495.7099609375,-199.3828564069371,1
2019-08-16,ROLL_PUT_SIDE,1519.4100341796875,-126.69553478364492,1
2019-08-22,COVER_CLOSE,1535.510009765625,-1902.236223887833,1
2019-08-22,OPEN,1535.510009765625,619.4010539036677,1
2019-09-02,COVER_CLOSE,1570.18994140625,-743.8091881819242,1
2019-09-02,OPEN,1570.18994140625,588.7223044644572,1
2019-09-10,ROLL_PUT_SIDE,1624.97998046875,115.06276373954125,1
2019-09-11,ROLL_PUT_SIDE,1637.6199951171875,-120.21839920761835,1
2019-09-11,COVER_CLOSE,1637.6199951171875,-1023.2690804539483,1
2019-09-11,OPEN,1637.6199951171875,-55.987999878801446,1
2019-09-20,COVER_CLOSE,1666.8900146484375,-187.74208123216908,1
2019-09-20,OPEN,1666.8900146484375,-128.08203602109657,1
2019-10-01,COVER_CLOSE,1635.6400146484375,-211.80600661347216,1
2019-10-01,OPEN,1635.6400146484375,-63.53396918103661,1
2019-10-10,COVER_CLOSE,1630.030029296875,-227.65294171745927,1
2019-10-10,OPEN,1630.030029296875,175.24251600454204,1
2019-10-18,ROLL_PUT_SIDE,1697.9100341796875,125.42619738637711,1
2019-10-21,ROLL_PUT_SIDE,1724.3599853515625,-9.939126335517358,1
2019-10-21,COVER_CLOSE,1724.3599853515625,-2473.400233191522,1
2019-10-21,OPEN,1724.3599853515625,214.12709208264323,1
2019-10-30,COVER_CLOSE,1746.81005859375,-185.6936279977285,1
2019-10-30,OPEN,1746.81005859375,-93.79895368403412,1
2019-11-08,COVER_CLOSE,1772.56005859375,-196.66268539574125,1
2019-11-08,OPEN,1772.56005859375,-86.64503255770313,1
2019-11-19,COVER_CLOSE,1743.25,-182.4556106903484,1
2019-11-19,OPEN,1743.25,-102.46336132042853,1
2019-11-28,COVER_CLOSE,1735.300048828125,-161.9359093908219,1
2019-11-28,OPEN,1735.300048828125,-119.77354540575311,1
2019-12-09,COVER_CLOSE,1743.31005859375,-168.5213156919337,1
2019-12-09,OPEN,1743.31005859375,-84.25372231361979,1
2019-12-18,COVER_CLOSE,1787.9599609375,-322.5938109820587,1
2019-12-18,OPEN,1787.9599609375,-75.99609442233105,1
2020-01-03,COVER_CLOSE,1785.22998046875,-216.23208972168348,1
2020-01-03,OPEN,1785.22998046875,154.97544565080153,1
2020-01-15,COVER_CLOSE,1787.2900390625,-175.57733586801098,1
2020-01-15,OPEN,1787.2900390625,-18.950705786311914,1
2020-01-24,COVER_CLOSE,1812.8499755859375,-269.0056150554368,1
2020-01-24,OPEN,1812.8499755859375,70.4290754846792,1
2020-02-04,COVER_CLOSE,1821.0400390625,-223.3920442480329,1
2020-02-04,OPEN,1821.0400390625,137.54645926976713,1
2020-02-11,ROLL_PUT_SIDE,1884.1300048828125,163.36871151092936,1
2020-02-12,ROLL_PUT_SIDE,1889.75,-125.81949079777056,1
2020-02-13,COVER_CLOSE,1883.02001953125,-1174.2005426680676,1
2020-02-13,OPEN,1883.02001953125,196.02873757704145,1
2020-02-24,ROLL_CALL_SIDE,1798.199951171875,335.50859233619644,1
2020-02-24,COVER_CLOSE,1798.199951171875,-2314.438614959948,1
2020-02-24,OPEN,1798.199951171875,681.8957033139957,1
2020-02-27,ROLL_CALL_SIDE,1721.5899658203125,656.7648547939934,1
2020-02-28,ROLL_CALL_SIDE,1668.8399658203125,371.992664985135,1
2020-02-28,BUTTERFLY_CLOSE,1668.8399658203125,-4613.702531917706,1
2020-02-28,OPEN,1668.8399658203125,1133.3360510349712,1
2020-03-04,ROLL_PUT_SIDE,1704.199951171875,477.78103809076606,1
2020-03-05,ROLL_CALL_SIDE,1683.18994140625,-26.205729653945014,1
2020-03-06,ROLL_CALL_SIDE,1629.0,360.8156012743194,1
2020-03-06,BUTTERFLY_CLOSE,1629.0,-3901.7160031622893,1
2020-03-06,OPEN,1629.0,1125.5916383200642,1
2020-03-09,ROLL_CALL_SIDE,1542.43994140625,700.7446367773297,1
2020-03-10,ROLL_PUT_SIDE,1533.7900390625,-1645.8666233044282,1
2020-03-11,ROLL_CALL_SIDE,1511.9599609375,85.97570268556092,1
2020-03-17,COVER_CLOSE,1372.7900390625,-5075.226744957051,1
2020-03-17,OPEN,1372.7900390625,1733.6807473333622,1
2020-03-18,ROLL_CALL_SIDE,1337.239990234375,-35.744018582662534,1
2020-03-19,ROLL_PUT_SIDE,1380.5799560546875,-249.1019643596112,1
2020-03-20,ROLL_PUT_SIDE,1355.5400390625,-994.8766199672089,1
2020-03-26,COVER_CLOSE,1470.8900146484375,-4283.536950360431,1
2020-03-26,OPEN,1470.8900146484375,1986.770625451095,1
2020-03-27,ROLL_CALL_SIDE,1419.2900390625,-244.56901741806223,1
2020-03-30,ROLL_PUT_SIDE,1449.199951171875,-824.3424228990007,1
2020-03-31,ROLL_PUT_SIDE,1482.4300537109375,-528.8649786687993,1
2020-03-31,BUTTERFLY_CLOSE,1482.4300537109375,-4937.153994853653,1
2020-03-31,OPEN,1482.4300537109375,2008.3415839558975,1
2020-04-01,ROLL_CALL_SIDE,1425.989990234375,-256.2764213694834,1
2020-04-02,ROLL_PUT_SIDE,1427.18994140625,-1234.734520050677,1
2020-04-03,ROLL_PUT_SIDE,1404.5899658203125,-1150.4757735668895,1
2020-04-09,COVER_CLOSE,1498.760009765625,-3321.3951465182176,1
2020-04-09,OPEN,1498.760009765625,1920.106513638757,1
2020-04-14,ROLL_PUT_SIDE,1535.8399658203125,-3.8271512438968784,1
2020-04-15,ROLL_PUT_SIDE,1480.5999755859375,-1494.8000890727599,1
2020-04-16,ROLL_PUT_SIDE,1483.7900390625,-622.5961554419707,1
2020-04-22,COVER_CLOSE,1527.6300048828125,-2379.18246627777,1
2020-04-22,OPEN,1527.6300048828125,1883.5949557001,1
2020-04-23,ROLL_PUT_SIDE,1541.8900146484375,4.425021195339468,1
2020-04-24,ROLL_CALL_SIDE,1514.1300048828125,-12.296162113218998,1
2020-04-27,ROLL_PUT_SIDE,1539.510009765625,-536.8864310908596,1
2020-05-04,COVER_CLOSE,1505.2099609375,-3034.1028922017817,1
2020-05-04,OPEN,1505.2099609375,1619.11705144165,1
2020-05-05,ROLL_PUT_SIDE,1538.1800537109375,244.23130477980158,1
2020-05-06,ROLL_PUT_SIDE,1521.4000244140625,-774.4216198060456,1
2020-05-07,ROLL_PUT_SIDE,1537.739990234375,-211.96609884579334,1
2020-05-13,COVER_CLOSE,1522.6400146484375,-2432.342685781219,1
2020-05-13,OPEN,1522.6400146484375,1540.906941028075,1
2020-05-14,ROLL_CALL_SIDE,1476.52001953125,370.5038190660291,1
2020-05-15,ROLL_PUT_SIDE,1493.6199951171875,-413.0411919441076,1
2020-05-18,ROLL_PUT_SIDE,1566.1600341796875,407.18313944280237,1
2020-05-18,BUTTERFLY_CLOSE,1566.1600341796875,-4670.668437799306,1
2020-05-18,OPEN,1566.1600341796875,1650.9988910956292,1
2020-05-25,ROLL_PUT_SIDE,1588.5999755859375,304.6864239695158,1
2020-05-26,ROLL_PUT_SIDE,1606.6500244140625,-110.3768038252773,1
2020-05-27,ROLL_PUT_SIDE,1623.3900146484375,-101.13370232045918,1
2020-05-28,COVER_CLOSE,1657.5799560546875,-3154.096688838216,1
2020-05-28,OPEN,1657.5799560546875,1627.6211181939518,1
2020-05-29,ROLL_CALL_SIDE,1629.760009765625,223.51088415174456,1
2020-06-01,ROLL_PUT_SIDE,1649.3800048828125,-76.30209922477229,1
2020-06-02,ROLL_PUT_SIDE,1666.97998046875,-81.45460176853214,1
2020-06-08,COVER_CLOSE,1717.6600341796875,-3604.023365550302,1
2020-06-08,OPEN,1717.6600341796875,1386.5353541172717,1
2020-06-11,ROLL_CALL_SIDE,1609.06005859375,813.0927208010391,1
2020-06-11,BUTTERFLY_CLOSE,1609.06005859375,-4476.8119456920795,1
2020-06-11,OPEN,1609.06005859375,1521.0550214024167,1
2020-06-16,ROLL_PUT_SIDE,1671.8399658203125,627.5634929872616,1
2020-06-17,ROLL_PUT_SIDE,1677.530029296875,-244.68181299174694,1
2020-06-18,ROLL_PUT_SIDE,1667.9300537109375,-489.39896902308647,1
2020-06-23,COVER_CLOSE,1683.3599853515625,-2628.371971499392,1
2020-06-23,OPEN,1683.3599853515625,1300.8475511987292,1
2020-06-24,ROLL_CALL_SIDE,1642.9100341796875,438.68197552140214,1
2020-06-25,ROLL_PUT_SIDE,1660.9599609375,-192.2496958377285,1
2020-06-26,ROLL_PUT_SIDE,1657.6600341796875,-415.1847207344572,1
2020-07-02,COVER_CLOSE,1703.8199462890625,-2782.6366524943096,1
2020-07-02,OPEN,1703.8199462890625,1224.7012949063487,1
2020-07-13,COVER_CLOSE,1742.72998046875,-825.1302693695923,1
2020-07-13,OPEN,1742.72998046875,685.4634434135831,1
2020-07-22,COVER_CLOSE,1779.8499755859375,-436.3585182069138,1
2020-07-22,OPEN,1779.8499755859375,165.84311573225625,1
2020-07-31,ROLL_CALL_SIDE,1707.3499755859375,184.1869433159979,1
2020-07-31,COVER_CLOSE,1707.3499755859375,-1639.8105497850713,1
2020-07-31,OPEN,1707.3499755859375,398.67289455574087,1
2020-08-11,ROLL_PUT_SIDE,1786.280029296875,167.18117640215962,1
2020-08-11,COVER_CLOSE,1786.280029296875,-2037.445305843348,1
2020-08-11,OPEN,1786.280029296875,455.9833994678477,1
2020-08-20,COVER_CLOSE,1751.9300537109375,-566.0201913625658,1
2020-08-20,OPEN,1751.9300537109375,537.8480306909852,1
2020-08-31,COVER_CLOSE,1766.3299560546875,-284.3469745844051,1
2020-08-31,OPEN,1766.3299560546875,234.42754392076796,1
2020-09-09,COVER_CLOSE,1812.5799560546875,-740.2864998391456,1
2020-09-09,OPEN,1812.5799560546875,408.2154188753193,1
2020-09-18,COVER_CLOSE,1835.3599853515625,-300.80854355385736,1
2020-09-18,OPEN,1835.3599853515625,177.59145680366453,1
2020-09-21,ROLL_CALL_SIDE,1770.6099853515625,532.829237754594,1
2020-09-23,ROLL_PUT_SIDE,1795.6400146484375,-266.17264426652514,1
2020-09-28,ROLL_PUT_SIDE,1834.6400146484375,209.4849400900481,1
2020-09-29,COVER_CLOSE,1836.5999755859375,-3116.5314566988636,1
2020-09-29,OPEN,1836.5999755859375,790.0171635113755,1
2020-10-08,COVER_CLOSE,1841.4000244140625,-403.94976783255987,1
2020-10-08,OPEN,1841.4000244140625,565.2634465142535,1
2020-10-19,COVER_CLOSE,1841.5899658203125,-239.54083213485532,1
2020-10-19,OPEN,1841.5899658203125,226.12770702750174,1
2020-10-27,ROLL_CALL_SIDE,1764.010009765625,90.7354325972374,1
2020-10-28,ROLL_CALL_SIDE,1722.6600341796875,85.72721595359519,1
2020-10-28,BUTTERFLY_CLOSE,1722.6600341796875,-3352.3827331599373,1
2020-10-28,OPEN,1722.6600341796875,287.3764685376188,1
2020-11-04,ROLL_PUT_SIDE,1795.530029296875,306.4709897648581,1
2020-11-05,ROLL_PUT_SIDE,1822.2099609375,83.75183327142074,1
2020-11-06,ROLL_PUT_SIDE,1819.52001953125,-241.07692645886692,1
2020-11-06,COVER_CLOSE,1819.52001953125,-2807.7335409421203,1
2020-11-06,OPEN,1819.52001953125,595.3260513219631,1
2020-11-09,ROLL_PUT_SIDE,1888.739990234375,676.9367516300761,1
2020-11-10,ROLL_PUT_SIDE,1885.5400390625,-360.9446805815519,1
2020-11-11,ROLL_PUT_SIDE,1902.8900146484375,-27.962126705655237,1
2020-11-17,COVER_CLOSE,1922.199951171875,-2974.272066132596,1
2020-11-17,OPEN,1922.199951171875,941.7205647930703,1
2020-11-26,COVER_CLOSE,1931.969970703125,-281.03000575097633,1
2020-11-26,OPEN,1931.969970703125,293.22134439923235,1
2020-12-07,COVER_CLOSE,1907.6099853515625,-161.6274106150868,1
2020-12-07,OPEN,1907.6099853515625,-148.7365975743302,1
2020-12-16,COVER_CLOSE,1892.260009765625,-160.510931770586,1
2020-12-16,OPEN,1892.260009765625,-148.56005765214502,1
2020-12-29,COVER_CLOSE,1893.06005859375,-173.0039293002308,1
2020-12-29,OPEN,1893.06005859375,-27.172473485827226,1
2021-01-12,COVER_CLOSE,1958.6199951171875,-969.3487791249635,1
2021-01-12,OPEN,1958.6199951171875,243.15738593323528,1
2021-01-21,COVER_CLOSE,1987.260009765625,-351.9233490012607,1
2021-01-21,OPEN,1987.260009765625,226.86427707129928,1
2021-02-01,COVER_CLOSE,1977.81005859375,-202.22276297056823,1
2021-02-01,OPEN,1977.81005859375,108.78754199369189,1
2021-02-10,COVER_CLOSE,1998.06005859375,-182.2689745874135,1
2021-02-10,OPEN,1998.06005859375,-73.90686430876981,1
2021-02-22,COVER_CLOSE,2031.0400390625,-231.24622537821938,1
2021-02-22,OPEN,2031.0400390625,-45.56508806378697,1
2021-03-03,COVER_CLOSE,2073.780029296875,-361.27590299532244,1
2021-03-03,OPEN,2073.780029296875,54.719800291426424,1
2021-03-11,ROLL_PUT_SIDE,2165.659912109375,193.06061929171977,1
2021-03-12,ROLL_PUT_SIDE,2168.9599609375,-151.94261548879018,1
2021-03-12,COVER_CLOSE,2168.9599609375,-2162.9774500323924,1
2021-03-12,OPEN,2168.9599609375,376.13973480868515,1
2021-03-23,COVER_CLOSE,2168.1201171875,-250.59317573783497,1
2021-03-23,OPEN,2168.1201171875,288.06461382373675,1
2021-04-01,COVER_CLOSE,2202.610107421875,-322.7948477399003,1
2021-04-01,OPEN,2202.610107421875,134.52784220858013,1
2021-04-14,COVER_CLOSE,2228.159912109375,-185.57068748618394,1
2021-04-14,OPEN,2228.159912109375,-78.00242237431335,1
2021-04-23,COVER_CLOSE,2240.949951171875,-280.19683634274827,1
2021-04-23,OPEN,2240.949951171875,302.90802264016594,1
2021-05-04,COVER_CLOSE,2194.580078125,-452.7786293218728,1
2021-05-04,OPEN,2194.580078125,311.08804625802,1
2021-05-05,ROLL_PUT_SIDE,2255.489990234375,595.6644178212202,1
2021-05-07,ROLL_PUT_SIDE,2260.1298828125,-176.26576173491628,1
2021-05-10,ROLL_PUT_SIDE,2265.010009765625,-161.72787673972744,1
2021-05-14,COVER_CLOSE,2247.8798828125,-2237.620446253036,1
2021-05-14,OPEN,2247.8798828125,1134.5521475096475,1
2021-05-25,COVER_CLOSE,2243.169921875,-674.5957890621205,1
2021-05-25,OPEN,2243.169921875,1077.378219019066,1
2021-06-03,COVER_CLOSE,2273.35009765625,-581.9209720846017,1
2021-06-03,OPEN,2273.35009765625,685.3679262636115,1
2021-06-14,COVER_CLOSE,2284.639892578125,-185.62855795132415,1
2021-06-14,OPEN,2284.639892578125,10.27491121760633,1
2021-06-23,COVER_CLOSE,2242.239990234375,-173.86297549145112,1
2021-06-23,OPEN,2242.239990234375,-136.01620844785543,1
2021-07-05,COVER_CLOSE,2299.070068359375,-316.5639932469171,1
2021-07-05,OPEN,2299.070068359375,-89.3800841833118,1
2021-07-14,COVER_CLOSE,2356.340087890625,-573.9574463969291,1
2021-07-14,OPEN,2356.340087890625,185.8944948091215,1
2021-07-23,COVER_CLOSE,2384.68994140625,-388.4693098219902,1
2021-07-23,OPEN,2384.68994140625,389.8144858459899,1
2021-08-03,COVER_CLOSE,2380.139892578125,-249.2650822238418,1
2021-08-03,OPEN,2380.139892578125,304.93811559939076,1
2021-08-12,COVER_CLOSE,2405.530029296875,-209.5913710040943,1
2021-08-12,OPEN,2405.530029296875,7.224065186961667,1
2021-08-23,COVER_CLOSE,2371.550048828125,-184.61227114827733,1
2021-08-23,OPEN,2371.550048828125,-68.38842650857032,1
2021-09-01,COVER_CLOSE,2368.669921875,-166.7167751902464,1
2021-09-01,OPEN,2368.669921875,-57.302295926863565,1
2021-09-10,COVER_CLOSE,2349.669921875,-201.4494061177199,1
2021-09-10,OPEN,2349.669921875,87.90454314143741,1
2021-09-21,COVER_CLOSE,2274.8798828125,-607.0170136238623,1
2021-09-21,OPEN,2274.8798828125,60.405722403739986,1
2021-09-30,COVER_CLOSE,2259.179931640625,-292.60479873409497,1
2021-09-30,OPEN,2259.179931640625,377.03017461523393,1
2021-10-11,COVER_CLOSE,2233.52001953125,-409.00765521531576,1
2021-10-11,OPEN,2233.52001953125,540.5500377402592,1
2021-10-15,ROLL_PUT_SIDE,2314.97998046875,485.45518922710255,1
2021-10-18,ROLL_PUT_SIDE,2311.699951171875,-252.0607591390451,1
2021-10-19,ROLL_PUT_SIDE,2326.659912109375,-39.007702078137754,1
2021-10-20,COVER_CLOSE,2326.25,-1973.771762951283,1
2021-10-20,OPEN,2326.25,405.0981298256638,1
2021-10-29,COVER_CLOSE,2290.85009765625,-278.52244102499225,1
2021-10-29,OPEN,2290.85009765625,159.36582411699277,1
2021-11-09,COVER_CLOSE,2327.1201171875,-191.02072712643738,1
2021-11-09,OPEN,2327.1201171875,-109.3636686903137,1
2021-11-18,COVER_CLOSE,2373.0400390625,-197.626698477772,1
2021-11-18,OPEN,2373.0400390625,-130.9749385922808,1
2021-11-26,ROLL_CALL_SIDE,2242.179931640625,302.8126486030704,1
2021-11-29,ROLL_CALL_SIDE,2272.27001953125,-786.5527708837978,1
2021-11-29,COVER_CLOSE,2272.27001953125,-2187.8745333697916,1
2021-11-29,OPEN,2272.27001953125,530.9363855224456,1
2021-12-07,ROLL_PUT_SIDE,2334.85009765625,594.6817036899595,1
2021-12-08,COVER_CLOSE,2326.550048828125,-2175.264288479887,1
2021-12-08,OPEN,2326.550048828125,1229.1230032093968,1
2021-12-17,COVER_CLOSE,2305.919921875,-811.996788751413,1
2021-12-17,OPEN,2305.919921875,1214.654278216895,1
2021-12-23,ROLL_PUT_SIDE,2385.6298828125,816.1966142972426,1
2021-12-27,ROLL_PUT_SIDE,2406.610107421875,37.80525139589946,1
2021-12-28,ROLL_PUT_SIDE,2420.469970703125,-43.398125485173466,1
2021-12-29,COVER_CLOSE,2418.89990234375,-2876.9701913742197,1
2021-12-29,OPEN,2418.89990234375,615.4185333328375,1
2022-01-11,COVER_CLOSE,2379.18994140625,-436.7423538290964,1
2022-01-11,OPEN,2379.18994140625,448.1718559714013,1
2022-01-20,COVER_CLOSE,2354.510009765625,-452.6313965186041,1
2022-01-20,OPEN,2354.510009765625,658.9102196367431,1
2022-01-24,ROLL_CALL_SIDE,2223.989990234375,955.409936579485,1
2022-01-25,ROLL_PUT_SIDE,2239.719970703125,-1853.5132653373194,1
2022-01-26,ROLL_PUT_SIDE,2286.110107421875,335.20146895772024,1
2022-01-31,COVER_CLOSE,2290.159912109375,-3516.1769726063767,1
2022-01-31,OPEN,2290.159912109375,1244.6740683057023,1
2022-02-09,COVER_CLOSE,2313.139892578125,-925.4619464846068,1
2022-02-09,OPEN,2313.139892578125,1282.9006220514868,1
2022-02-14,ROLL_CALL_SIDE,2240.969970703125,799.2490213045572,1
2022-02-15,ROLL_PUT_SIDE,2282.06005859375,-51.990495121109234,1
2022-02-16,ROLL_PUT_SIDE,2263.409912109375,-660.7888508568825,1
2022-02-18,COVER_CLOSE,2197.719970703125,-3083.51397325958,1
2022-02-18,OPEN,2197.719970703125,1332.3748281646122,1
2022-02-24,ROLL_CALL_SIDE,2078.06005859375,699.421616271462,1
2022-02-25,ROLL_PUT_SIDE,2141.52001953125,-498.5276810776161,1
2022-02-28,ROLL_PUT_SIDE,2134.070068359375,-405.62687842528817,1
2022-03-01,COVER_CLOSE,2084.929931640625,-3218.53869041831,1
2022-03-01,OPEN,2084.929931640625,1265.5102631326515,1
2022-03-04,ROLL_CALL_SIDE,1985.5400390625,858.9253880817981,1
2022-03-07,ROLL_CALL_SIDE,1980.3499755859375,-250.5067124159384,1
2022-03-08,ROLL_CALL_SIDE,1972.0400390625,-174.53559535747183,1
2022-03-10,COVER_CLOSE,2038.9200439453125,-4013.7289270399824,1
2022-03-10,OPEN,2038.9200439453125,1589.0377601034172,1
2022-03-11,ROLL_PUT_SIDE,2070.800048828125,499.7117632159536,1
2022-03-14,ROLL_PUT_SIDE,2096.43994140625,-46.1657002570978,1
2022-03-15,ROLL_PUT_SIDE,2085.080078125,-591.719490806576,1
2022-03-21,COVER_CLOSE,2181.050048828125,-4031.6509120430837,1
2022-03-21,OPEN,2181.050048828125,1908.0540784197105,1
2022-03-25,ROLL_CALL_SIDE,2106.52001953125,798.4544089910196,1
2022-03-28,ROLL_PUT_SIDE,2124.929931640625,-545.7044957368937,1
2022-03-29,ROLL_PUT_SIDE,2154.3798828125,139.51540040039413,1
2022-03-30,COVER_CLOSE,2130.300048828125,-3240.2131332072618,1
2022-03-30,OPEN,2130.300048828125,1536.0208994223328,1
2022-04-08,COVER_CLOSE,2131.860107421875,-577.3497307240049,1
2022-04-08,OPEN,2131.860107421875,909.958144227483,1
2022-04-21,COVER_CLOSE,2126.43994140625,-273.6152476545389,1
2022-04-21,OPEN,2126.43994140625,349.3750452436342,1
2022-04-25,ROLL_CALL_SIDE,2050.639892578125,537.4499999089832,1
2022-04-26,ROLL_CALL_SIDE,2018.3299560546875,178.5576720980514,1
2022-04-27,ROLL_PUT_SIDE,2048.68994140625,-938.9664132666411,1
2022-05-02,COVER_CLOSE,2020.4100341796875,-1602.8830276544136,1
2022-05-02,OPEN,2020.4100341796875,530.7194055071919,1
2022-05-09,ROLL_CALL_SIDE,1914.8299560546875,434.878895358253,1
2022-05-10,ROLL_PUT_SIDE,1943.1099853515625,-975.1517737993141,1
2022-05-11,ROLL_PUT_SIDE,1977.469970703125,148.9853509534268,1
2022-05-11,COVER_CLOSE,1977.469970703125,-3002.1325810464323,1
2022-05-11,OPEN,1977.469970703125,764.4260771606396,1
2022-05-17,ROLL_PUT_SIDE,2027.3399658203125,551.7729369831155,1
2022-05-18,ROLL_CALL_SIDE,2002.5400390625,-66.49057029088044,1
2022-05-19,ROLL_CALL_SIDE,1992.4000244140625,-95.55122930048674,1
2022-05-20,COVER_CLOSE,1994.0899658203125,-2180.832158831311,1
2022-05-20,OPEN,1994.0899658203125,904.8452305863896,1
2022-05-27,ROLL_PUT_SIDE,2058.10009765625,662.2215202243467,1
2022-05-30,ROLL_PUT_SIDE,2075.280029296875,-23.54388184519871,1
2022-05-31,ROLL_CALL_SIDE,2042.6400146484375,-460.426336646717,1
2022-06-01,COVER_CLOSE,2041.260009765625,-2437.1081152384404,1
2022-06-01,OPEN,2041.260009765625,1153.9179759285014,1
2022-06-13,ROLL_CALL_SIDE,1956.510009765625,526.3306865177639,1
2022-06-13,COVER_CLOSE,1956.510009765625,-2666.711803150429,1
2022-06-13,OPEN,1956.510009765625,1070.377331703581,1
2022-06-16,ROLL_CALL_SIDE,1890.3299560546875,676.5856991299942,1
2022-06-17,ROLL_CALL_SIDE,1884.27001953125,-205.43793912001684,1
2022-06-20,ROLL_PUT_SIDE,1895.239990234375,-693.0019060793178,1
2022-06-22,COVER_CLOSE,1895.8399658203125,-1905.165022926402,1
2022-06-22,OPEN,1895.8399658203125,1072.2511459579641,1
2022-07-04,COVER_CLOSE,1893.56005859375,-588.5436527441315,1
2022-07-04,OPEN,1893.56005859375,876.7450117744638,1
2022-07-07,ROLL_PUT_SIDE,1954.5799560546875,682.6253188885134,1
2022-07-08,ROLL_PUT_SIDE,1971.0400390625,-68.41266511094273,1
2022-07-11,ROLL_CALL_SIDE,1937.489990234375,-442.0519557356165,1
2022-07-13,COVER_CLOSE,1931.27001953125,-2652.1809632592094,1
2022-07-13,OPEN,1931.27001953125,1268.5779831832683,1
2022-07-22,COVER_CLOSE,1979.699951171875,-1220.4113996288004,1
2022-07-22,OPEN,1979.699951171875,1117.8211238506576,1
2022-08-02,COVER_CLOSE,1993.9200439453125,-585.3681398839142,1
2022-08-02,OPEN,1993.9200439453125,821.0039618731721,1
2022-08-11,COVER_CLOSE,2024.47998046875,-396.27676733430144,1
2022-08-11,OPEN,2024.47998046875,288.10655501411566,1
2022-08-22,COVER_CLOSE,1995.989990234375,-430.91364891428145,1
2022-08-22,OPEN,1995.989990234375,489.1635811133227,1
2022-08-31,ROLL_CALL_SIDE,1920.22998046875,153.58572114956053,1
2022-08-31,COVER_CLOSE,1920.22998046875,-1464.3311378296357,1
2022-08-31,OPEN,1920.22998046875,332.2030050146949,1
2022-09-09,COVER_CLOSE,1934.06005859375,-469.94996716711177,1
2022-09-09,OPEN,1934.06005859375,630.1817034099856,1
2022-09-20,ROLL_CALL_SIDE,1856.6700439453125,348.13311035240645,1
2022-09-20,COVER_CLOSE,1856.6700439453125,-2075.763971638436,1
2022-09-20,OPEN,1856.6700439453125,709.5972022964272,1
2022-09-29,ROLL_CALL_SIDE,1794.3900146484375,402.89067979332015,1
2022-09-29,COVER_CLOSE,1794.3900146484375,-1907.57814460499,1
2022-09-29,OPEN,1794.3900146484375,853.6427204946813,1
2022-10-03,ROLL_PUT_SIDE,1839.510009765625,501.70543245820306,1
2022-10-04,ROLL_PUT_SIDE,1909.6400146484375,482.02870857423125,1
2022-10-04,BUTTERFLY_CLOSE,1909.6400146484375,-4227.627389434286,1
2022-10-04,OPEN,1909.6400146484375,1190.6513123068107,1
2022-10-07,ROLL_CALL_SIDE,1841.77001953125,689.1790940435295,1
2022-10-10,ROLL_CALL_SIDE,1836.9100341796875,-225.4962720387033,1
2022-10-11,ROLL_CALL_SIDE,1834.0999755859375,-233.9442547732002,1
2022-10-13,COVER_CLOSE,1856.8599853515625,-2418.2549339798716,1
2022-10-13,OPEN,1856.8599853515625,1073.936805856807,1
2022-10-17,ROLL_PUT_SIDE,1908.3800048828125,623.5031323172901,1
2022-10-18,ROLL_PUT_SIDE,1938.56005859375,116.95512541979576,1
2022-10-19,ROLL_PUT_SIDE,1926.43994140625,-523.6906789613603,1
2022-10-24,COVER_CLOSE,1938.72998046875,-2550.2292513773173,1
2022-10-24,OPEN,1938.72998046875,1109.6399667091266,1
2022-11-02,COVER_CLOSE,1980.52001953125,-552.7348961933199,1
2022-11-02,OPEN,1980.52001953125,320.0530990824276,1
2022-11-10,ROLL_PUT_SIDE,2106.110107421875,320.61141174190834,1
2022-11-10,BUTTERFLY_CLOSE,2106.110107421875,-3786.9759335524413,1
2022-11-10,OPEN,2106.110107421875,616.8520228483254,1
2022-11-21,COVER_CLOSE,2082.570068359375,-352.5874591899486,1
2022-11-21,OPEN,2082.570068359375,418.50367081881075,1
2022-11-30,COVER_CLOSE,2102.419921875,-393.43768299946004,1
2022-11-30,OPEN,2102.419921875,457.8752745124808,1
2022-12-09,COVER_CLOSE,2116.449951171875,-181.92569764650378,1
2022-12-09,OPEN,2116.449951171875,-31.319816800520073,1
2022-12-20,ROLL_CALL_SIDE,2036.4200439453125,166.7825749641841,1
2022-12-20,COVER_CLOSE,2036.4200439453125,-1519.0874160319456,1
2022-12-20,OPEN,2036.4200439453125,351.3957824823424,1
2022-12-30,COVER_CLOSE,2043.4000244140625,-379.23858291680835,1
2022-12-30,OPEN,2043.4000244140625,540.6219522910467,1
2023-01-04,ROLL_PUT_SIDE,2120.35009765625,544.1658552691978,1
2023-01-05,ROLL_PUT_SIDE,2137.43994140625,-2.751159155502421,1
2023-01-09,ROLL_PUT_SIDE,2191.820068359375,328.024101749141,1
2023-01-09,BUTTERFLY_CLOSE,2191.820068359375,-4829.678981683511,1
2023-01-09,OPEN,2191.820068359375,926.9937506920699,1
