date,action,spot,cashflow,n_lots
2016-10-25,ROLL_CALL,8691.2998046875,0.0,3
2016-10-26,ROLL_CALL,8615.25,0.0,3
2016-10-27,COVER_CLOSE,8615.25,-5928.524376635676,3
2016-10-27,OPEN,8615.25,8348.796383774783,3
2016-11-02,ROLL_CALL,8514.0,0.0,3
2016-11-03,ROLL_CALL,8484.9501953125,0.0,3
2016-11-03,COVER_CLOSE,8484.9501953125,-5772.657702725892,3
2016-11-03,OPEN,8484.9501953125,8721.731179497297,3
2016-11-04,ROLL_CALL,8433.75,0.0,3
2016-11-07,ROLL_PUT,8497.0498046875,0.0,3
2016-11-08,ROLL_PUT,8543.5498046875,0.0,3
2016-11-10,COVER_CLOSE,8525.75,-15040.745981165024,3
2016-11-10,OPEN,8525.75,9728.93583497007,3
2016-11-11,ROLL_CALL,8296.2998046875,0.0,3
2016-11-11,STRADDLE_CLOSE,8296.2998046875,-40423.523779316616,3
2016-11-17,OPEN,8079.9501953125,11573.122898766058,4
2016-11-21,ROLL_CALL,7929.10009765625,0.0,4
2016-11-23,ROLL_PUT,8033.2998046875,0.0,4
2016-11-24,ROLL_CALL,7965.5,0.0,4
2016-11-24,COVER_CLOSE,7965.5,-26773.16119937579,4
2016-11-24,OPEN,7965.5,10448.077637532411,4
2016-11-25,ROLL_PUT,8114.2998046875,0.0,4
2016-11-30,ROLL_PUT,8224.5,0.0,4
2016-12-01,COVER_CLOSE,8192.900390625,-28654.202149096487,4
2016-12-01,OPEN,8192.900390625,10419.868181318387,4
2016-12-02,ROLL_CALL,8086.7998046875,0.0,4
2016-12-08,ROLL_PUT,8246.849609375,0.0,4
2016-12-08,COVER_CLOSE,8246.849609375,-19482.366241981857,4
2016-12-08,OPEN,8246.849609375,11187.475517413412,4
2016-12-12,ROLL_CALL,8170.7998046875,0.0,4
2016-12-13,ROLL_PUT,8221.7998046875,0.0,4
2016-12-15,ROLL_CALL,8153.60009765625,0.0,4
2016-12-15,COVER_CLOSE,8153.60009765625,-4270.139512575354,4
2016-12-15,OPEN,8153.60009765625,11521.846657049533,4
2016-12-19,ROLL_CALL,8104.35009765625,0.0,4
2016-12-21,ROLL_CALL,8061.2998046875,0.0,4
2016-12-22,ROLL_CALL,7979.10009765625,0.0,4
2016-12-22,COVER_CLOSE,7979.10009765625,-17756.47480604149,4
