date,ticker,order,gross,outcome,net
2024-10-11,EPI-A.ST,1,0.005631144598181148,EOD,0.0017311445981811483
2024-10-16,EPI-A.ST,0,0.0028544534359025153,EOD,-0.0010455465640974845
2024-10-17,EPI-A.ST,0,-0.0071191268235683,STOP,-0.011019126823568301
2024-10-18,EPI-A.ST,0,0.007095553658031273,EOD,0.003195553658031273
2024-10-24,EPI-A.ST,0,-0.007666463191771666,STOP,-0.011566463191771667
2024-10-25,EPI-A.ST,1,0.006588206571691124,EOD,0.0026882065716911244
2024-10-28,EPI-A.ST,0,-0.009216589861751112,STOP,-0.013116589861751113
2024-10-29,EPI-A.ST,0,-0.01231750449740976,STOP,-0.01621750449740976
2024-11-05,EPI-A.ST,0,0.009117126731861713,EOD,0.0052171267318617135
2024-11-07,EPI-A.ST,0,0.01410437255779562,EOD,0.010204372557795618
2024-11-13,EPI-A.ST,0,-0.0074367874204029905,STOP,-0.011336787420402991
2024-11-14,EPI-A.ST,2,-0.005268454770094189,EOD,-0.00916845477009419
2024-11-15,EPI-A.ST,0,0.0007556367581076362,EOD,-0.0031443632418923636
2024-11-18,EPI-A.ST,6,-0.0022630736395199413,EOD,-0.006163073639519941
2024-11-21,EPI-A.ST,3,0.004103632030167281,EOD,0.00020363203016728147
2024-11-22,EPI-A.ST,3,-0.00787195449982403,STOP,-0.01177195449982403
2024-11-26,EPI-A.ST,0,0.001026678362982647,EOD,-0.002873321637017353
2024-11-27,EPI-A.ST,0,0.0038510911424902705,EOD,-4.890885750972931e-05
2024-11-28,EPI-A.ST,0,0.0015170824361963042,EOD,-0.0023829175638036956
2024-11-29,EPI-A.ST,6,0.0005034286765079887,EOD,-0.003396571323492011
2024-12-02,EPI-A.ST,0,0.021853759246592164,EOD,0.017953759246592163
2024-12-03,EPI-A.ST,0,0.011235970132131179,EOD,0.007335970132131179
2024-12-06,EPI-A.ST,2,0.005293507355977223,EOD,0.001393507355977223
2024-12-09,EPI-A.ST,2,0.0004743398637523377,EOD,-0.003425660136247662
2024-12-10,EPI-A.ST,2,-0.006217135407993402,EOD,-0.010117135407993402
2024-12-11,EPI-A.ST,0,-0.004823926605299289,STOP,-0.00872392660529929
2024-12-17,EPI-A.ST,6,0.001970413283174155,EOD,-0.0019295867168258448
2024-12-18,EPI-A.ST,0,-0.004407413858642184,EOD,-0.008307413858642185
2024-12-20,EPI-A.ST,6,0.000768489536981054,EOD,-0.0031315104630189458
2024-12-27,EPI-A.ST,1,-0.003348836346387274,EOD,-0.007248836346387274
2024-12-30,EPI-A.ST,2,-0.002071512908492612,EOD,-0.005971512908492612
2025-01-02,EPI-A.ST,6,-0.00025570468410873737,EOD,-0.004155704684108737
2025-01-03,EPI-A.ST,0,-0.00486936021174289,STOP,-0.008769360211742891
2025-01-09,EPI-A.ST,1,0.008840337604074877,EOD,0.004940337604074877
2025-01-10,EPI-A.ST,1,-0.017096151553456895,STOP,-0.020996151553456896
2025-01-15,EPI-A.ST,0,0.010025691250602486,EOD,0.006125691250602487
2025-01-16,EPI-A.ST,0,0.0037641154328733606,EOD,-0.00013588456712663923
2025-01-17,EPI-A.ST,0,0.0014822285612876573,EOD,-0.0024177714387123425
2025-01-20,EPI-A.ST,5,0.0004921560286297311,EOD,-0.0034078439713702688
2025-01-21,EPI-A.ST,1,0.0073928045594977565,EOD,0.0034928045594977567
2025-01-22,EPI-A.ST,0,-0.007785917778664886,STOP,-0.011685917778664887
2025-01-23,EPI-A.ST,0,0.01807803571326172,EOD,0.014178035713261719
2025-01-24,EPI-A.ST,0,-0.007393673243317744,STOP,-0.011293673243317745
2025-01-27,EPI-A.ST,6,0.00608330870530005,EOD,0.0021833087053000503
2025-01-28,EPI-A.ST,1,0.0,EOD,-0.0039
2025-01-30,EPI-A.ST,1,-0.012402374763854973,STOP,-0.016302374763854974
2025-02-03,EPI-A.ST,4,0.001924898414870313,EOD,-0.001975101585129687
2025-02-06,EPI-A.ST,1,0.01624459554185287,EOD,0.012344595541852868
2025-02-10,EPI-A.ST,0,-0.005210829330702271,STOP,-0.009110829330702272
2025-02-12,EPI-A.ST,0,0.004241325015159836,EOD,0.000341325015159836
2025-02-13,EPI-A.ST,3,0.0043850091566823846,EOD,0.00048500915668238474
2025-02-14,EPI-A.ST,0,-0.008256894732833975,STOP,-0.012156894732833975
2025-02-17,EPI-A.ST,0,0.004166638409649925,EOD,0.00026663840964992556
2025-02-18,EPI-A.ST,0,0.002285191924251029,EOD,-0.001614808075748971
2025-02-20,EPI-A.ST,0,0.009686304497999565,EOD,0.005786304497999565
2025-02-21,EPI-A.ST,0,-0.008605113808934362,STOP,-0.012505113808934362
2025-02-24,EPI-A.ST,0,-0.011399908642089507,STOP,-0.015299908642089508
2025-02-25,EPI-A.ST,3,0.0004622785174099864,EOD,-0.0034377214825900134
2025-02-27,EPI-A.ST,3,-0.005578857150072558,STOP,-0.009478857150072559
2025-02-28,EPI-A.ST,0,-0.006164001093365679,EOD,-0.01006400109336568
2025-03-03,EPI-A.ST,2,-0.00047456500320275374,EOD,-0.0043745650032027536
2025-03-05,EPI-A.ST,0,0.009689922767163628,EOD,0.005789922767163628
2025-03-06,EPI-A.ST,6,0.0,EOD,-0.0039
2025-03-07,EPI-A.ST,0,0.013416401977486503,EOD,0.009516401977486502
2025-03-10,EPI-A.ST,0,0.0037470868934792456,EOD,-0.0001529131065207542
2025-03-12,EPI-A.ST,2,-0.011842728222253518,STOP,-0.01574272822225352
2025-03-13,EPI-A.ST,1,-0.005689886121244658,EOD,-0.009589886121244659
2025-03-14,EPI-A.ST,1,0.007075471698113178,EOD,0.0031754716981131784
2025-03-17,EPI-A.ST,1,0.0018665137227635853,EOD,-0.0020334862772364145
2025-03-18,EPI-A.ST,0,-0.01598173515981738,STOP,-0.01988173515981738
2025-03-19,EPI-A.ST,2,-0.0018475468659786554,EOD,-0.005747546865978655
2025-03-24,EPI-A.ST,0,0.004213454451158727,EOD,0.00031345445115872703
2025-03-25,EPI-A.ST,1,0.010772848017601033,EOD,0.0068728480176010335
2025-03-27,EPI-A.ST,0,0.0,EOD,-0.0039
2025-03-31,EPI-A.ST,0,-0.004928536372998504,STOP,-0.008828536372998505
2025-04-01,EPI-A.ST,0,-0.008374369203163479,STOP,-0.01227436920316348
2025-04-07,EPI-A.ST,0,0.022838953558491637,EOD,0.018938953558491636
2025-04-08,EPI-A.ST,5,-0.013001416893585804,STOP,-0.016901416893585805
2025-04-11,EPI-A.ST,5,-0.013553808844472437,STOP,-0.017453808844472438
2025-04-14,EPI-A.ST,3,0.002383458373773628,EOD,-0.0015165416262263717
2025-04-15,EPI-A.ST,0,-0.0046973336461544335,EOD,-0.008597333646154434
2025-04-16,EPI-A.ST,0,-0.012284401808816514,STOP,-0.016184401808816515
2025-04-22,EPI-A.ST,6,0.00982424620080602,EOD,0.00592424620080602
2025-04-23,EPI-A.ST,0,0.003010490895831719,EOD,-0.0008895091041682809
2025-04-24,EPI-A.ST,0,0.016770994260403738,EOD,0.012870994260403737
2025-04-25,EPI-A.ST,4,0.005368502373266804,EOD,0.0014685023732668038
2025-04-29,EPI-A.ST,0,-0.026559439713914057,STOP,-0.030459439713914058
2025-05-05,EPI-A.ST,0,-0.005135344819787058,STOP,-0.009035344819787058
2025-05-06,EPI-A.ST,5,-0.0009345651787018294,EOD,-0.004834565178701829
2025-05-07,EPI-A.ST,0,-0.001398615625910593,EOD,-0.005298615625910593
2025-05-08,EPI-A.ST,0,-0.009672989610669647,STOP,-0.013572989610669647
2025-05-12,EPI-A.ST,1,0.0,EOD,-0.0039
2025-05-13,EPI-A.ST,4,-0.0031333794421075645,EOD,-0.007033379442107564
2025-05-15,EPI-A.ST,4,0.0013369120317185956,EOD,-0.002563087968281404
2025-05-16,EPI-A.ST,0,-0.006211153213816489,STOP,-0.01011115321381649
2025-05-22,EPI-A.ST,0,-0.008211692868694831,STOP,-0.012111692868694832
2025-05-26,EPI-A.ST,0,-0.0009289221802477599,EOD,-0.00482892218024776
2025-05-28,EPI-A.ST,0,-0.004642525665439767,EOD,-0.008542525665439768
2025-05-30,EPI-A.ST,0,-0.00417824476316786,EOD,-0.00807824476316786
2025-06-02,EPI-A.ST,0,-0.005615334419180273,EOD,-0.009515334419180274
2025-06-04,EPI-A.ST,0,-0.00836432656730346,STOP,-0.01226432656730346
2025-06-05,EPI-A.ST,0,-0.005507099503693658,EOD,-0.009407099503693658
2025-06-09,EPI-A.ST,0,-0.011893897671184983,STOP,-0.015793897671184984
2025-06-10,EPI-A.ST,5,0.0013863357681114241,EOD,-0.0025136642318885757
2025-06-12,EPI-A.ST,6,-0.0018805543122866197,EOD,-0.0057805543122866196
2025-06-13,EPI-A.ST,0,0.0018921909499642897,EOD,-0.00200780905003571
2025-06-16,EPI-A.ST,0,0.005152253412251229,EOD,0.0012522534122512289
2025-06-17,EPI-A.ST,0,-0.006071943085929954,EOD,-0.009971943085929955
2025-06-19,EPI-A.ST,1,-0.001906621303407463,EOD,-0.005806621303407463
2025-06-26,EPI-A.ST,0,-0.006743781859887554,STOP,-0.010643781859887555
2025-06-27,EPI-A.ST,0,0.0009424927008410133,EOD,-0.0029575072991589865
2025-07-01,EPI-A.ST,0,-0.009652509794677244,STOP,-0.013552509794677245
2025-07-02,EPI-A.ST,0,0.015332999497052135,EOD,0.011432999497052135
2025-07-03,EPI-A.ST,0,-0.005636434864463413,EOD,-0.009536434864463414
2025-07-04,EPI-A.ST,4,-0.0014224172671906121,EOD,-0.005322417267190612
2025-07-07,EPI-A.ST,1,0.002848959294102116,EOD,-0.001051040705897884
2025-07-09,EPI-A.ST,0,-0.007025761124121788,STOP,-0.010925761124121788
2025-07-10,EPI-A.ST,0,0.014431986967800903,EOD,0.010531986967800902
2025-07-15,EPI-A.ST,0,0.0009293538618881936,EOD,-0.0029706461381118062
2025-07-16,EPI-A.ST,1,-0.007417667442575326,STOP,-0.011317667442575327
2025-07-17,EPI-A.ST,0,-0.006300602680973433,EOD,-0.010200602680973433
2025-07-21,EPI-A.ST,0,0.0,EOD,-0.0039
2025-07-22,EPI-A.ST,0,-0.007270964507080868,STOP,-0.011170964507080869
2025-07-24,EPI-A.ST,0,-0.010081642211948627,STOP,-0.013981642211948628
2025-07-25,EPI-A.ST,0,-0.004368902410118336,STOP,-0.008268902410118337
2025-07-29,EPI-A.ST,0,-0.010144957021814616,STOP,-0.014044957021814616
2025-07-30,EPI-A.ST,0,-0.006366322581715433,STOP,-0.010266322581715434
2025-08-07,EPI-A.ST,0,-0.002785530819238158,EOD,-0.006685530819238158
2025-08-08,EPI-A.ST,6,-0.004307099453900065,STOP,-0.008207099453900066
2025-08-19,EPI-A.ST,0,0.009225975072567172,EOD,0.005325975072567172
2025-08-20,EPI-A.ST,3,-0.001528288574089931,EOD,-0.005428288574089931
2025-08-21,EPI-A.ST,0,-0.00907946053850095,EOD,-0.01297946053850095
2025-08-22,EPI-A.ST,0,0.011360767307900588,EOD,0.007460767307900588
2025-08-26,EPI-A.ST,3,-0.0007583880331598625,EOD,-0.004658388033159862
2025-08-27,EPI-A.ST,2,-0.005283034222680838,STOP,-0.009183034222680839
2025-08-28,EPI-A.ST,0,-0.002762446182306255,STOP,-0.006662446182306255
2025-09-01,EPI-A.ST,0,0.002016175239814455,EOD,-0.0018838247601855448
2025-09-03,EPI-A.ST,0,0.004593055214546116,EOD,0.0006930552145461158
2025-09-05,EPI-A.ST,0,0.0037565741193503754,EOD,-0.00014342588064962438
2025-09-08,EPI-A.ST,0,-0.006429293132435454,STOP,-0.010329293132435455
2025-09-09,EPI-A.ST,1,0.0024557956041797446,EOD,-0.0014442043958202552
2025-09-12,EPI-A.ST,0,0.0014727690537670313,EOD,-0.0024272309462329686
2025-09-15,EPI-A.ST,0,-0.009675858875318744,STOP,-0.013575858875318744
2025-09-16,EPI-A.ST,0,-0.000982785986448076,STOP,-0.004882785986448076
2025-09-18,EPI-A.ST,2,-0.004904365031554003,EOD,-0.008804365031554004
2025-09-19,EPI-A.ST,0,-0.0073710073710073765,STOP,-0.011271007371007377
2025-09-23,EPI-A.ST,0,-0.001491068868330947,EOD,-0.005391068868330947
2025-09-24,EPI-A.ST,1,-0.010257708226918849,STOP,-0.01415770822691885
2025-09-25,EPI-A.ST,0,-0.012036078083985768,STOP,-0.01593607808398577
2025-09-30,EPI-A.ST,1,0.006851006464445364,EOD,0.002951006464445364
2025-10-01,EPI-A.ST,0,0.0037926675094817064,EOD,-0.00010733249051829343
2025-10-02,EPI-A.ST,1,-0.001972431702436217,EOD,-0.005872431702436217
2025-10-03,EPI-A.ST,0,0.01315147057041921,EOD,0.00925147057041921
2025-10-06,EPI-A.ST,1,-0.0004721723421844404,EOD,-0.00437217234218444
2025-10-08,EPI-A.ST,0,-0.009229349460847858,EOD,-0.013129349460847858
2025-10-10,EPI-A.ST,0,-0.0070654732851525015,STOP,-0.010965473285152502
2025-10-14,EPI-A.ST,0,0.0,EOD,-0.0039
2025-10-15,EPI-A.ST,0,0.010506266815455634,EOD,0.006606266815455634
2025-10-16,EPI-A.ST,5,0.0032925537542145555,EOD,-0.0006074462457854443
2025-10-17,EPI-A.ST,0,0.0023430178739487495,EOD,-0.0015569821260512503
2025-10-20,EPI-A.ST,0,-0.007410796155435273,STOP,-0.011310796155435274
2025-10-21,EPI-A.ST,4,-0.005901057801857568,STOP,-0.009801057801857568
2025-10-23,EPI-A.ST,0,0.010928933651090489,EOD,0.007028933651090489
2025-10-24,EPI-A.ST,1,-0.010671382666150864,EOD,-0.014571382666150864
2025-10-28,EPI-A.ST,5,-0.003123659919526789,EOD,-0.007023659919526789
2025-11-04,EPI-A.ST,2,0.0015236315950093449,EOD,-0.002376368404990655
2025-11-05,EPI-A.ST,3,0.00834383765605251,EOD,0.004443837656052511
2025-11-06,EPI-A.ST,0,-0.006535886540274705,STOP,-0.010435886540274705
2025-11-10,EPI-A.ST,2,-0.0042723843064329525,EOD,-0.008172384306432953
2025-11-11,EPI-A.ST,0,-0.00804023167595791,STOP,-0.01194023167595791
2025-11-13,EPI-A.ST,0,-0.007715220707111614,STOP,-0.011615220707111615
2025-11-14,EPI-A.ST,7,-0.006131818942028633,STOP,-0.010031818942028634
2025-11-19,EPI-A.ST,4,-0.0005279347832567449,EOD,-0.004427934783256745
2025-11-21,EPI-A.ST,0,0.004983017243352705,EOD,0.0010830172433527055
2025-11-24,EPI-A.ST,0,-0.00874034420690073,STOP,-0.01264034420690073
2025-11-25,EPI-A.ST,0,0.017543922268552503,EOD,0.013643922268552502
2025-11-26,EPI-A.ST,1,0.003470485666005274,EOD,-0.00042951433399472574
2025-11-27,EPI-A.ST,3,-0.00640080262279874,STOP,-0.010300802622798741
2025-11-28,EPI-A.ST,0,-0.001970413283174266,EOD,-0.005870413283174266
2025-12-03,EPI-A.ST,0,0.0024691358024691024,EOD,-0.0014308641975308975
2025-12-04,EPI-A.ST,0,-0.004339411393298187,EOD,-0.008239411393298188
2025-12-05,EPI-A.ST,0,0.01690821256038655,EOD,0.013008212560386548
2025-12-08,EPI-A.ST,0,0.0009465070769223427,EOD,-0.002953492923077657
2025-12-11,EPI-A.ST,0,0.002350728759632714,EOD,-0.0015492712403672856
2025-12-12,EPI-A.ST,0,-0.007480088314078537,STOP,-0.011380088314078537
2025-12-15,EPI-A.ST,0,0.0032957261165103002,EOD,-0.0006042738834896996
2025-12-18,EPI-A.ST,0,0.012153621959601013,EOD,0.008253621959601012
2025-12-19,EPI-A.ST,1,-0.006232037457912121,STOP,-0.010132037457912121
2025-12-22,EPI-A.ST,0,-0.005298680496989672,STOP,-0.009198680496989672
2025-12-29,EPI-A.ST,5,-0.00048476055276902574,EOD,-0.0043847605527690256
2025-12-30,EPI-A.ST,0,0.0072289156626506035,EOD,0.0033289156626506037
2026-01-05,EPI-A.ST,0,0.0023419203747072626,EOD,-0.0015580796252927373
2026-01-08,EPI-A.ST,0,-0.0072594867923545525,STOP,-0.011159486792354553
2026-01-09,EPI-A.ST,0,0.01368613157740306,EOD,0.00978613157740306
2026-01-12,EPI-A.ST,7,0.0,EOD,-0.0039
2026-01-14,EPI-A.ST,0,0.006241613363515253,EOD,0.002341613363515253
2026-01-15,EPI-A.ST,5,0.002191060502570563,EOD,-0.0017089394974294366
2026-01-16,EPI-A.ST,2,-0.004359198023567767,STOP,-0.008259198023567768
2026-01-19,EPI-A.ST,4,-0.00044302545892138667,EOD,-0.0043430254589213865
2026-01-20,EPI-A.ST,3,0.004858684333792773,EOD,0.0009586843337927734
2026-01-21,EPI-A.ST,0,-0.01306051388705931,STOP,-0.01696051388705931
2026-01-23,EPI-A.ST,2,0.007079673024405375,EOD,0.0031796730244053753
2026-01-26,EPI-A.ST,1,-0.018703731653446187,STOP,-0.022603731653446188
2026-01-27,EPI-A.ST,2,0.0136545939617847,EOD,0.0097545939617847
2026-01-29,EPI-A.ST,0,-0.010481413598826816,EOD,-0.014381413598826817
2026-02-03,EPI-A.ST,6,0.006923029972956796,EOD,0.003023029972956796
2026-02-04,EPI-A.ST,0,-0.0030074729058975347,EOD,-0.0069074729058975345
2026-02-05,EPI-A.ST,5,-0.013162843476267838,STOP,-0.01706284347626784
2026-02-06,EPI-A.ST,5,0.007865191398934934,EOD,0.003965191398934934
2026-02-09,EPI-A.ST,6,-0.0022247166346253122,EOD,-0.006124716634625312
2026-02-11,EPI-A.ST,4,0.0022599099944091705,EOD,-0.0016400900055908293
2026-02-18,EPI-A.ST,0,0.0015479640322462185,EOD,-0.0023520359677537813
2026-02-19,EPI-A.ST,4,0.0011610616007484698,EOD,-0.00273893839925153
2026-02-20,EPI-A.ST,0,0.00038597491763736613,EOD,-0.0035140250823626337
2026-02-23,EPI-A.ST,0,0.013026796538254226,EOD,0.009126796538254225
2026-02-24,EPI-A.ST,0,-0.001871257399541526,EOD,-0.005771257399541526
2026-02-25,EPI-A.ST,0,-0.007812409528660025,STOP,-0.011712409528660025
2026-02-26,EPI-A.ST,0,0.0003727398735209331,EOD,-0.0035272601264790667
2026-03-02,EPI-A.ST,0,-0.006324336929518282,EOD,-0.010224336929518282
2026-03-05,EPI-A.ST,0,-0.008238489191880416,STOP,-0.012138489191880417
2026-03-10,EPI-A.ST,0,0.00609013390748836,EOD,0.00219013390748836
2026-03-12,EPI-A.ST,1,-0.016853920544447343,STOP,-0.020753920544447343
2026-03-16,EPI-A.ST,4,-0.009147596458387475,EOD,-0.013047596458387475
2026-03-17,EPI-A.ST,1,-0.006714251292594842,EOD,-0.010614251292594842
2026-03-18,EPI-A.ST,1,-0.013641950707865225,STOP,-0.017541950707865225
2026-03-23,EPI-A.ST,2,0.038086376367913566,EOD,0.034186376367913565
2026-03-24,EPI-A.ST,7,0.0017856870378767375,EOD,-0.0021143129621232623
2026-03-25,EPI-A.ST,0,-0.0065502183406113135,STOP,-0.010450218340611314
2026-03-30,EPI-A.ST,1,-0.006249972752162436,EOD,-0.010149972752162437
2026-03-31,EPI-A.ST,0,0.005706773636269258,EOD,0.001806773636269258
2026-04-01,EPI-A.ST,3,0.0012562941705356323,EOD,-0.0026437058294643675
2026-04-02,EPI-A.ST,0,0.0,EOD,-0.0039
2026-04-08,EPI-A.ST,1,0.010483895578692115,EOD,0.006583895578692115
2026-04-09,EPI-A.ST,0,-0.0011961844023419266,EOD,-0.005096184402341926
2026-04-10,EPI-A.ST,0,0.013817547173482492,EOD,0.009917547173482491
2026-04-13,EPI-A.ST,1,0.007131549505884793,EOD,0.0032315495058847935
2026-04-15,EPI-A.ST,3,-0.00863421083945315,STOP,-0.01253421083945315
2026-04-17,EPI-A.ST,4,0.0286521015225476,EOD,0.0247521015225476
2026-04-20,EPI-A.ST,0,-0.014123149984022865,STOP,-0.018023149984022865
2026-04-22,EPI-A.ST,1,-0.010354464517391415,STOP,-0.014254464517391416
2026-04-23,EPI-A.ST,0,-0.0123554839383756,STOP,-0.0162554839383756
2026-04-24,EPI-A.ST,3,-0.00753672792254223,EOD,-0.01143672792254223
2026-04-28,EPI-A.ST,0,-0.003659999669878955,STOP,-0.007559999669878955
2026-04-29,EPI-A.ST,1,-0.006198347107438051,STOP,-0.010098347107438052
2026-04-30,EPI-A.ST,0,0.0365709907202203,EOD,0.0326709907202203
2026-05-05,EPI-A.ST,0,0.019157088122605304,EOD,0.015257088122605303
2026-05-06,EPI-A.ST,0,0.0077006802051156065,EOD,0.0038006802051156066
2026-05-11,EPI-A.ST,1,0.02344617605791055,EOD,0.01954617605791055
2026-05-12,EPI-A.ST,4,-0.00695713604548287,STOP,-0.01085713604548287
2026-05-18,EPI-A.ST,1,-0.006708862746418354,EOD,-0.010608862746418354
2026-05-20,EPI-A.ST,4,0.003831417624521105,EOD,-6.85823754788947e-05
2026-05-21,EPI-A.ST,5,-0.00951293803700426,EOD,-0.01341293803700426
2026-05-22,EPI-A.ST,0,0.006081360951721626,EOD,0.0021813609517216262
2026-05-25,EPI-A.ST,7,-0.0007418850241214248,EOD,-0.004641885024121425
2026-05-27,EPI-A.ST,0,-0.009604750595752276,STOP,-0.013504750595752277
2026-05-28,EPI-A.ST,1,-0.008813786280112201,STOP,-0.012713786280112202
2026-05-29,EPI-A.ST,1,-0.00885279912375947,STOP,-0.01275279912375947
2026-06-02,EPI-A.ST,4,0.012792397375443798,EOD,0.008892397375443797
2026-06-03,EPI-A.ST,0,0.0,EOD,-0.0039
2026-06-08,EPI-A.ST,3,-0.0003702558358228414,EOD,-0.004270255835822841
2026-06-10,EPI-A.ST,4,-0.008030616074629515,STOP,-0.011930616074629516
2026-06-11,EPI-A.ST,0,-0.014817721250691918,STOP,-0.01871772125069192
2026-06-12,EPI-A.ST,0,-0.01335809314848102,STOP,-0.01725809314848102
2026-06-16,EPI-A.ST,0,-0.011670357638843276,STOP,-0.015570357638843277
2026-06-17,EPI-A.ST,1,-0.003272705078125049,EOD,-0.007172705078125049
2026-06-25,EPI-A.ST,6,-0.011039300644481997,EOD,-0.014939300644481998
2026-06-26,EPI-A.ST,0,-0.010428666485533644,STOP,-0.014328666485533645
2026-06-29,EPI-A.ST,0,-0.011538461538461497,STOP,-0.015438461538461498
2026-06-30,EPI-A.ST,0,-0.005609573800441692,EOD,-0.009509573800441692
2026-07-02,EPI-A.ST,0,0.0026944274053972705,EOD,-0.0012055725946027293
2026-07-03,EPI-A.ST,2,0.00906353672470317,EOD,0.00516353672470317
2026-07-06,EPI-A.ST,0,-0.0007509639452503158,EOD,-0.004650963945250316
2023-08-09,EQT.ST,0,-0.008288437524681669,EOD,-0.01218843752468167
2023-08-10,EQT.ST,5,0.0028782769614554837,EOD,-0.001021723038544516
2023-08-14,EQT.ST,0,-0.002502110491575449,EOD,-0.006402110491575449
2023-08-18,EQT.ST,7,0.0004456600099631558,EOD,-0.003454339990036844
2023-08-21,EQT.ST,1,-0.013192612491298661,STOP,-0.01709261249129866
2023-08-22,EQT.ST,2,0.001783298667151989,EOD,-0.002116701332848011
2023-08-24,EQT.ST,3,-0.019990715619452204,EOD,-0.023890715619452205
2023-08-28,EQT.ST,0,0.007637260637306076,EOD,0.003737260637306076
2023-08-29,EQT.ST,2,0.009302325581395321,EOD,0.005402325581395321
2023-08-31,EQT.ST,0,0.01006402967436526,EOD,0.00616402967436526
2023-09-01,EQT.ST,1,-0.00271243604432303,EOD,-0.00661243604432303
2023-09-05,EQT.ST,0,0.010695228255579003,EOD,0.006795228255579004
2023-09-07,EQT.ST,1,-0.008193004445884777,STOP,-0.012093004445884778
2023-09-11,EQT.ST,0,-0.009664086856986498,STOP,-0.013564086856986499
2023-09-13,EQT.ST,3,0.01631701631701632,EOD,0.012417016317016319
2023-09-18,EQT.ST,0,-0.012802261860507369,STOP,-0.01670226186050737
2023-09-19,EQT.ST,0,0.011041781171680087,EOD,0.0071417811716800875
2023-09-20,EQT.ST,0,0.012610914858810274,EOD,0.008710914858810273
2023-09-21,EQT.ST,5,-0.006015747408795069,EOD,-0.00991574740879507
2023-09-22,EQT.ST,0,0.003230258228427152,EOD,-0.0006697417715728479
2023-09-26,EQT.ST,0,-0.015784558926767334,STOP,-0.019684558926767334
2023-09-29,EQT.ST,5,0.0013849851547345082,EOD,-0.0025150148452654916
2023-10-03,EQT.ST,0,-0.027014203546171456,STOP,-0.030914203546171456
2023-10-04,EQT.ST,0,0.019512195121951237,EOD,0.015612195121951236
2023-10-05,EQT.ST,0,-0.008454616461116227,EOD,-0.012354616461116227
2023-10-06,EQT.ST,1,-0.012132552806766284,STOP,-0.016032552806766284
2023-10-10,EQT.ST,0,-0.0022988505747126853,EOD,-0.006198850574712685
2023-10-11,EQT.ST,4,-0.005020566284219652,EOD,-0.008920566284219653
2023-10-12,EQT.ST,1,-0.0004484578632987235,EOD,-0.004348457863298723
2023-10-16,EQT.ST,3,0.008616752365008473,EOD,0.004716752365008473
2023-10-18,EQT.ST,5,-0.01955169720740868,STOP,-0.02345169720740868
2023-10-20,EQT.ST,0,-0.0029268590415396645,EOD,-0.006826859041539664
2023-10-26,EQT.ST,4,-0.020521930207762273,STOP,-0.024421930207762274
2023-10-27,EQT.ST,1,-0.012249984741210973,STOP,-0.016149984741210974
2023-10-30,EQT.ST,0,-0.009701477354438715,STOP,-0.013601477354438715
2023-10-31,EQT.ST,0,0.008950709787856503,EOD,0.005050709787856504
2023-11-02,EQT.ST,2,-0.0009195261988146353,EOD,-0.004819526198814635
2023-11-06,EQT.ST,0,-0.015880218225613252,STOP,-0.019780218225613252
2023-11-07,EQT.ST,6,0.0,EOD,-0.0039
2023-11-08,EQT.ST,0,0.04591368163398779,EOD,0.04201368163398779
2023-11-09,EQT.ST,1,0.009594404356573882,EOD,0.0056944043565738825
2023-11-14,EQT.ST,0,0.06045894342113889,EOD,0.05655894342113889
2023-11-17,EQT.ST,0,0.0016181600332187962,EOD,-0.0022818399667812036
2023-11-20,EQT.ST,5,0.008888876558554193,EOD,0.004988876558554193
2023-11-22,EQT.ST,0,0.00279998779296875,EOD,-0.0011000122070312498
2023-11-24,EQT.ST,7,-0.0007999877929687482,EOD,-0.004699987792968748
2023-11-28,EQT.ST,4,-0.00810044572475166,EOD,-0.01200044572475166
2023-11-30,EQT.ST,0,-0.009569414378269192,STOP,-0.013469414378269193
2023-12-01,EQT.ST,0,0.00441060998570908,EOD,0.0005106099857090799
2023-12-04,EQT.ST,1,-0.01032152007830145,STOP,-0.01422152007830145
2023-12-06,EQT.ST,2,0.006472516679887352,EOD,0.0025725166798873525
2023-12-07,EQT.ST,7,-0.003245448485832858,EOD,-0.007145448485832858
2023-12-08,EQT.ST,0,-0.010957780093844072,STOP,-0.014857780093844072
2023-12-14,EQT.ST,1,0.015872946306017877,EOD,0.011972946306017876
2023-12-15,EQT.ST,0,-0.00884017011284377,EOD,-0.012740170112843771
2023-12-18,EQT.ST,0,-0.005341880574104341,EOD,-0.009241880574104341
2023-12-19,EQT.ST,0,0.0038596705386513275,EOD,-4.0329461348672345e-05
2023-12-21,EQT.ST,0,0.004316590672774234,EOD,0.00041659067277423443
2023-12-22,EQT.ST,0,0.007930830048439752,EOD,0.004030830048439752
2023-12-28,EQT.ST,6,-0.0034940599488046953,EOD,-0.007394059948804695
2023-12-29,EQT.ST,0,-0.011446368132830065,EOD,-0.015346368132830066
2024-01-12,EQT.ST,1,0.0173544165516617,EOD,0.0134544165516617
2024-01-15,EQT.ST,0,-0.010922764205214208,STOP,-0.014822764205214209
2024-01-17,EQT.ST,0,0.006578994764652624,EOD,0.002678994764652624
2024-01-18,EQT.ST,0,-0.011064455661779049,EOD,-0.01496445566177905
2024-01-19,EQT.ST,0,0.013267627604087728,EOD,0.009367627604087728
2024-01-23,EQT.ST,0,0.023398447642163145,EOD,0.019498447642163144
2024-01-24,EQT.ST,0,0.008459059809403646,EOD,0.004559059809403646
