date,equity,cash
2017-04-19,207708.51013474364,207708.51013474364
2017-04-20,207262.63885935466,209134.47739465462
2017-04-21,207321.1431016889,209553.68216545973
2017-04-24,206137.89894819318,206137.89894819318
2017-04-25,206137.89894819318,206137.89894819318
2017-04-26,206137.89894819318,206137.89894819318
2017-04-27,204340.48486655272,209760.23763051312
2017-04-28,203278.37351755524,211482.4734100305
2017-05-02,205145.52993050704,211482.4734100305
2017-05-03,205728.1260419672,211482.4734100305
2017-05-04,202784.56716518063,204562.65782991506
2017-05-05,202124.4030126462,202124.4030126462
2017-05-08,202124.4030126462,202124.4030126462
2017-05-09,202124.4030126462,202124.4030126462
2017-05-10,202124.4030126462,202124.4030126462
2017-05-11,200791.79158854717,204341.88401522345
2017-05-12,200978.7853683022,204341.88401522345
2017-05-15,201930.65583726682,204341.88401522345
2017-05-16,199316.5061009911,199316.5061009911
2017-05-17,199316.5061009911,199316.5061009911
2017-05-18,198866.93168071107,200626.02816038486
2017-05-19,198978.37939234634,200626.02816038486
2017-05-22,199324.97579786496,200626.02816038486
2017-05-23,199374.7334089098,200834.72777714994
2017-05-24,199040.2153038051,199040.2153038051
2017-05-25,198591.4535977041,200250.54856197807
2017-05-26,197792.61833034104,202039.2601904582
2017-05-29,198548.51506434183,202039.2601904582
2017-05-30,198104.26232030522,198104.26232030522
2017-05-31,198104.26232030522,198104.26232030522
2017-06-01,196768.4258457528,199920.98527982025
2017-06-02,197279.05646793317,199920.98527982025
2017-06-05,197193.83853734608,200336.44100505477
2017-06-06,197040.32538607696,200336.44100505477
2017-06-07,198071.73068714663,200336.44100505477
2017-06-08,195720.31245512626,199030.296704527
2017-06-09,195955.3823738059,199030.296704527
2017-06-12,195723.37175121086,199744.8701108375
2017-06-13,196382.29864591066,199744.8701108375
2017-06-14,196771.28277631852,199744.8701108375
2017-06-15,194197.0349649953,197597.4555751262
2017-06-16,194390.21865213144,197597.4555751262
2017-06-19,192188.9369596197,192188.9369596197
2017-06-20,192188.9369596197,192188.9369596197
2017-06-21,192188.9369596197,192188.9369596197
2017-06-22,190406.47265082604,196710.0731478947
2017-06-23,187870.90175686145,187870.90175686145
2017-06-27,187870.90175686145,187870.90175686145
2017-06-28,187870.90175686145,187870.90175686145
2017-06-29,186100.999143803,192176.01042590762
2017-06-30,184434.06737080513,184434.06737080513
2017-07-03,184434.06737080513,184434.06737080513
2017-07-04,184434.06737080513,184434.06737080513
2017-07-05,184434.06737080513,184434.06737080513
2017-07-06,183095.97787744395,187374.07408768745
2017-07-07,183290.9300825324,187374.07408768745
2017-07-10,180061.2820877081,180061.2820877081
2017-07-11,180061.2820877081,180061.2820877081
2017-07-12,180061.2820877081,180061.2820877081
2017-07-13,179612.85485133372,181499.86303271557
2017-07-14,179761.7440482333,181499.86303271557
2017-07-17,180203.8116955673,181499.86303271557
2017-07-18,178668.35085955303,178668.35085955303
2017-07-19,178668.35085955303,178668.35085955303
2017-07-20,178225.00180406196,180344.23826606714
2017-07-21,178028.5849127718,180799.35547745874
2017-07-24,177896.3363785341,177896.3363785341
2017-07-25,177896.3363785341,177896.3363785341
2017-07-26,177896.3363785341,177896.3363785341
2017-07-27,176584.29771809568,179822.06256846714
2017-07-28,176705.55026571848,179822.06256846714
2017-07-31,176753.86795609083,180344.02077932606
2017-08-01,174969.349362583,174969.349362583
2017-08-02,174969.349362583,174969.349362583
2017-08-03,173627.75640753706,177307.6004666675
2017-08-04,173003.50986377135,178558.9897471713
2017-08-07,174560.84722554372,178558.9897471713
2017-08-08,169999.93454653298,169999.93454653298
2017-08-09,169999.93454653298,169999.93454653298
2017-08-10,169552.53398549958,171785.5429807502
2017-08-11,168032.8695956798,168032.8695956798
2017-08-14,168032.8695956798,168032.8695956798
2017-08-16,168032.8695956798,168032.8695956798
2017-08-17,167148.5865267277,169047.90922975622
2017-08-18,166587.61405726933,170615.52273988913
2017-08-21,166995.37435853752,173544.58757706545
2017-08-22,167472.96010550985,173544.58757706545
2017-08-23,162955.31254407024,162955.31254407024
2017-08-24,162508.19132811588,163959.2386368431
2017-08-28,162439.97246053966,164703.58095880938
2017-08-29,160722.03164975368,160722.03164975368
2017-08-30,160722.03164975368,160722.03164975368
2017-08-31,160275.90343226714,161606.44169758176
2017-09-01,159878.21406340844,162315.1428633713
2017-09-04,160251.56463156771,162315.1428633713
2017-09-05,160638.36824546388,162315.1428633713
2017-09-06,160485.6312834389,162516.46205735803
2017-09-07,160045.44452649498,161347.1344259468
2017-09-08,160214.36322131028,161347.1344259468
2017-09-11,160423.89407643874,161851.39499429075
2017-09-12,160666.2923172147,162884.6332361761
2017-09-13,160896.78342883624,162884.6332361761
2017-09-14,160580.98297682812,162113.537844769
2017-09-15,160687.07415800524,162113.537844769
2017-09-18,160512.3960942792,162720.51070368694
2017-09-19,161052.05230608193,162720.51070368694
2017-09-20,161246.84664103732,162720.51070368694
2017-09-21,160699.70996287427,162882.21807830172
2017-09-22,159207.978972535,162882.21807830172
2017-09-25,158145.92544642687,162882.21807830172
2017-09-26,158032.8792437084,162882.21807830172
2017-09-27,156325.01328867304,162882.21807830172
2017-09-28,155399.04224454056,156831.72090155288
2017-09-29,155254.25277944768,157118.06800235453
2017-10-03,155310.62016881452,158509.18173422522
2017-10-04,154947.55930754475,154947.55930754475
2017-10-05,154504.53222884762,156291.6270402415
2017-10-06,154042.61465532365,157979.25345058562
2017-10-09,154808.20306646277,157979.25345058562
2017-10-10,155295.38631004494,157979.25345058562
2017-10-11,155704.2834188432,157979.25345058562
2017-10-12,153708.9943995042,155434.35032822192
2017-10-13,153179.79511527953,156805.46027534243
2017-10-16,153684.01551441578,158352.80082082603
2017-10-17,154327.24428099827,158352.80082082603
2017-10-18,154436.716849553,158352.80082082603
2017-10-19,151500.41215735802,153139.69801702263
2017-10-23,151998.7992355706,153139.69801702263
2017-10-24,152268.52066574208,153433.83987940446
2017-10-25,152135.5802359316,154149.18104476912
